meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1238,9539,3,30,2024-06-23T13:43:23.080000+00:00,23.548,32.699,24.805,271.0,276,False,81.052,"[None, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",324.0
1238,9539,20,30,2024-06-23T13:43:25.939000+00:00,50.157,32.754,24.536,255.0,258,True,107.447,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",254.0
1238,9539,23,30,2024-06-23T13:43:28.449000+00:00,24.029,32.76,24.63,,262,False,81.419,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,2,30,2024-06-23T13:43:35.268000+00:00,24.41,33.252,25.15,269.0,269,False,82.812,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",
1238,9539,77,30,2024-06-23T13:43:41.297000+00:00,23.751,32.217,24.227,269.0,267,False,80.195,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0
1238,9539,22,30,2024-06-23T13:43:47.535000+00:00,23.565,32.056,24.134,271.0,278,False,79.755,"[None, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",306.0
1238,9539,1,31,2024-06-23T13:43:50.385000+00:00,23.599,32.302,24.11,271.0,272,False,80.011,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,63,31,2024-06-23T13:43:57.496000+00:00,23.622,32.486,24.23,,269,False,80.338,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,44,31,2024-06-23T13:43:58.606000+00:00,23.681,32.367,24.279,278.0,279,False,80.327,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",310.0
1238,9539,4,31,2024-06-23T13:43:59.187000+00:00,23.453,32.544,24.148,253.0,265,False,80.145,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",332.0
1238,9539,55,31,2024-06-23T13:44:03.331000+00:00,23.717,32.66,24.265,271.0,278,False,80.642,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,16,31,2024-06-23T13:44:07.851000+00:00,23.519,32.178,24.094,271.0,274,False,79.791,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",
1238,9539,10,31,2024-06-23T13:44:14.875000+00:00,23.918,32.55,24.476,266.0,257,False,80.944,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,81,31,2024-06-23T13:44:17.485000+00:00,23.645,32.146,24.084,273.0,272,False,79.875,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",
1238,9539,11,31,2024-06-23T13:44:21.546000+00:00,24.115,32.76,28.545,264.0,265,False,85.42,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",303.0
1238,9539,31,31,2024-06-23T13:44:22.915000+00:00,23.987,32.977,24.812,263.0,271,False,81.776,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,27,31,2024-06-23T13:44:27.782000+00:00,23.904,32.871,24.539,270.0,276,False,81.314,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",309.0
1238,9539,24,31,2024-06-23T13:44:34.154000+00:00,23.852,32.847,24.727,271.0,272,False,81.426,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,18,31,2024-06-23T13:44:36.147000+00:00,24.031,32.816,24.634,257.0,258,False,81.481,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,14,31,2024-06-23T13:44:38.577000+00:00,23.98,32.714,24.582,268.0,277,False,81.276,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,3,31,2024-06-23T13:44:44.187000+00:00,24.052,32.825,24.665,268.0,275,False,81.542,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,23,31,2024-06-23T13:44:49.866000+00:00,24.07,32.716,24.466,267.0,267,False,81.252,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,2,31,2024-06-23T13:44:58.107000+00:00,24.455,33.133,25.133,265.0,274,False,82.721,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0
1238,9539,77,31,2024-06-23T13:45:01.308000+00:00,23.764,32.357,24.349,264.0,264,False,80.47,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0
1238,9539,22,31,2024-06-23T13:45:07.207000+00:00,23.788,32.328,24.262,266.0,278,False,80.378,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,1,32,2024-06-23T13:45:10.481000+00:00,23.582,32.211,24.098,,271,False,79.891,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,20,31,2024-06-23T13:45:13.438000+00:00,23.955,32.03,24.06,266.0,274,False,80.045,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048]",305.0
1238,9539,63,32,2024-06-23T13:45:17.893000+00:00,23.631,32.411,24.259,268.0,271,False,80.301,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,44,32,2024-06-23T13:45:19.044000+00:00,24.109,32.762,24.486,262.0,271,False,81.357,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",309.0
1238,9539,4,32,2024-06-23T13:45:19.225000+00:00,23.424,32.334,24.11,257.0,271,False,79.868,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",329.0
1238,9539,55,32,2024-06-23T13:45:23.908000+00:00,23.574,32.405,24.204,272.0,286,False,80.183,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,16,32,2024-06-23T13:45:27.656000+00:00,23.353,32.074,24.082,274.0,276,False,79.509,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048]",308.0
1238,9539,10,32,2024-06-23T13:45:35.870000+00:00,23.952,32.566,24.473,,259,False,80.991,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,81,32,2024-06-23T13:45:37.391000+00:00,23.746,32.316,24.363,271.0,272,False,80.425,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,31,32,2024-06-23T13:45:44.618000+00:00,23.868,32.766,24.56,261.0,269,False,81.194,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0
1238,9539,11,32,2024-06-23T13:45:47.055000+00:00,41.648,31.381,23.462,266.0,267,True,96.491,"[2064, 2064, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2051, 2048, 2049, 2048]",250.0
1238,9539,27,32,2024-06-23T13:45:49.176000+00:00,24.032,32.817,24.596,274.0,276,False,81.445,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,24,32,2024-06-23T13:45:55.534000+00:00,23.968,32.807,24.612,266.0,275,False,81.387,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,18,32,2024-06-23T13:45:57.688000+00:00,24.003,32.828,24.444,253.0,255,False,81.275,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",
1238,9539,14,32,2024-06-23T13:45:59.876000+00:00,23.812,32.586,24.506,273.0,277,False,80.904,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 0]",307.0
1238,9539,3,32,2024-06-23T13:46:05.737000+00:00,24.164,32.792,24.622,265.0,280,False,81.578,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,23,32,2024-06-23T13:46:11.093000+00:00,24.073,32.515,24.582,269.0,266,False,81.17,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,2,32,2024-06-23T13:46:20.847000+00:00,24.33,33.086,25.028,267.0,269,False,82.444,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,77,32,2024-06-23T13:46:21.898000+00:00,24.051,32.885,24.677,265.0,258,False,81.613,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,22,32,2024-06-23T13:46:27.696000+00:00,23.682,32.408,24.233,267.0,278,False,80.323,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",306.0
1238,9539,1,33,2024-06-23T13:46:30.389000+00:00,23.564,32.147,24.125,269.0,274,False,79.836,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",307.0
1238,9539,20,32,2024-06-23T13:46:33.508000+00:00,23.754,32.049,24.124,269.0,276,False,79.927,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",309.0
1238,9539,63,33,2024-06-23T13:46:38.186000+00:00,23.564,32.539,24.075,267.0,278,False,80.178,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,4,33,2024-06-23T13:46:39.135000+00:00,23.687,32.334,24.069,,273,False,80.09,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,44,33,2024-06-23T13:46:40.327000+00:00,23.517,32.423,24.318,277.0,266,False,80.258,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0
1238,9539,55,33,2024-06-23T13:46:44.041000+00:00,23.558,32.462,24.125,266.0,280,False,80.145,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",308.0
1238,9539,16,33,2024-06-23T13:46:47.069000+00:00,23.42,32.098,24.017,271.0,278,False,79.535,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",309.0
1238,9539,10,33,2024-06-23T13:46:56.797000+00:00,23.93,32.624,24.385,,260,False,80.939,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,81,33,2024-06-23T13:46:57.827000+00:00,23.953,32.245,24.345,265.0,279,False,80.543,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",308.0
1238,9539,31,33,2024-06-23T13:47:05.931000+00:00,23.913,32.823,24.697,262.0,266,False,81.433,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,27,33,2024-06-23T13:47:10.564000+00:00,23.791,32.985,24.427,272.0,277,False,81.203,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,24,33,2024-06-23T13:47:16.882000+00:00,23.865,32.618,24.512,264.0,273,False,80.995,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,18,33,2024-06-23T13:47:18.900000+00:00,23.928,32.588,24.456,,253,False,80.972,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,14,33,2024-06-23T13:47:20.595000+00:00,23.995,32.531,24.567,271.0,274,False,81.093,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",308.0
1238,9539,11,33,2024-06-23T13:47:23.589000+00:00,23.467,31.362,23.823,268.0,289,False,78.652,"[2048, 2048, 2048, 2049, 2051, 2049, 2049]","[2051, 2048, 2048, 2048, 2048, 2051, 2049, 2048]","[2051, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,3,33,2024-06-23T13:47:27.307000+00:00,23.949,32.737,24.431,,277,False,81.117,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,23,33,2024-06-23T13:47:32.541000+00:00,23.984,32.585,24.424,266.0,268,False,80.993,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,2,33,2024-06-23T13:47:43.369000+00:00,24.621,33.363,24.959,,268,False,82.943,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,77,33,2024-06-23T13:47:43.546000+00:00,23.59,32.664,24.311,,263,False,80.565,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",323.0
1238,9539,22,33,2024-06-23T13:47:48.102000+00:00,23.581,32.407,24.184,275.0,280,False,80.172,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",309.0
1238,9539,1,34,2024-06-23T13:47:50.272000+00:00,23.606,32.322,24.03,270.0,273,False,79.958,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",309.0
1238,9539,20,33,2024-06-23T13:47:53.392000+00:00,23.618,32.14,24.047,272.0,276,False,79.805,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",311.0
1238,9539,63,34,2024-06-23T13:47:58.380000+00:00,23.685,32.507,24.012,,267,False,80.204,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048]",309.0
1238,9539,4,34,2024-06-23T13:47:59.181000+00:00,23.398,32.415,24.042,256.0,272,False,79.855,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2051]",329.0
1238,9539,44,34,2024-06-23T13:48:00.570000+00:00,23.46,32.37,24.156,278.0,285,False,79.986,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",315.0
1238,9539,55,34,2024-06-23T13:48:04.227000+00:00,23.608,32.573,24.05,272.0,282,False,80.231,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",309.0
1238,9539,16,34,2024-06-23T13:48:06.604000+00:00,23.406,32.232,23.972,274.0,282,False,79.61,"[None, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2049]",311.0
1238,9539,10,34,2024-06-23T13:48:17.784000+00:00,24.861,33.003,24.67,258.0,258,False,82.534,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,81,34,2024-06-23T13:48:18.438000+00:00,23.431,32.244,23.981,267.0,272,False,79.656,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",331.0
1238,9539,31,34,2024-06-23T13:48:27.413000+00:00,23.793,33.017,24.669,263.0,263,False,81.479,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,27,34,2024-06-23T13:48:31.715000+00:00,23.962,33.202,24.463,269.0,274,False,81.627,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",310.0
1238,9539,24,34,2024-06-23T13:48:37.936000+00:00,23.828,32.884,24.561,265.0,273,False,81.273,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,18,34,2024-06-23T13:48:40.041000+00:00,23.895,32.917,24.527,254.0,247,False,81.339,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",307.0
1238,9539,14,34,2024-06-23T13:48:41.863000+00:00,24.356,32.978,24.582,266.0,275,False,81.916,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",295.0
1238,9539,11,34,2024-06-23T13:48:42.133000+00:00,23.072,32.144,24.332,258.0,258,False,79.548,"[2049, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",329.0
1238,9539,3,34,2024-06-23T13:48:48.431000+00:00,23.91,32.645,24.478,269.0,279,False,81.033,"[None, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",
1238,9539,23,34,2024-06-23T13:48:53.410000+00:00,24.001,32.789,24.493,267.0,269,False,81.283,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,77,34,2024-06-23T13:49:03.926000+00:00,23.96,32.49,24.294,266.0,267,False,80.744,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,2,34,2024-06-23T13:49:06.168000+00:00,24.223,33.212,28.39,266.0,275,False,85.825,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",
1238,9539,22,34,2024-06-23T13:49:08.089000+00:00,23.743,32.532,24.282,267.0,283,False,80.557,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2049, 2049]",310.0
1238,9539,1,35,2024-06-23T13:49:10.161000+00:00,23.677,32.325,24.183,271.0,275,False,80.185,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",308.0
1238,9539,20,34,2024-06-23T13:49:13.272000+00:00,23.659,32.321,24.226,270.0,272,False,80.206,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",309.0
1238,9539,63,35,2024-06-23T13:49:18.515000+00:00,24.023,33.547,24.559,254.0,267,False,82.129,"[2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,4,35,2024-06-23T13:49:19.047000+00:00,23.403,33.064,24.011,258.0,269,False,80.478,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2051]",331.0
1238,9539,44,35,2024-06-23T13:49:20.442000+00:00,23.541,32.614,24.496,275.0,269,False,80.651,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0
1238,9539,55,35,2024-06-23T13:49:24.465000+00:00,23.696,32.647,24.365,271.0,282,False,80.708,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,16,35,2024-06-23T13:49:26.268000+00:00,23.446,32.484,24.247,269.0,274,False,80.177,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,81,35,2024-06-23T13:49:37.980000+00:00,23.61,32.113,24.073,270.0,276,False,79.796,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",303.0
1238,9539,10,35,2024-06-23T13:49:40.391000+00:00,24.075,32.931,24.521,263.0,261,False,81.527,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,31,35,2024-06-23T13:49:48.877000+00:00,24.075,32.884,24.743,265.0,270,False,81.702,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,27,35,2024-06-23T13:49:53.320000+00:00,23.982,32.904,24.369,,279,False,81.255,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",309.0
